,AAPL US Equity,,,,,,,,,META US Equity,,,,,,,,,NFLX US Equity,,,,,,,,,GOOG US Equity,,,,,,,,,AMZN US Equity,,,,,,,,,SPX Index,,,,,,,,
,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?,#NAME?
Dates,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN,PX_CLOSE_1D,EV_EBIT_ADJUSTED,GEO_GROW_NET_SALES,FREE_CASH_FLOW_YIELD,PE_RATIO,BEST_PEG_RATIO,PX_TO_SALES_RATIO,EBITDA_TO_REVENUE,PROF_MARGIN
10/1/2020,115.81,27.7064,4.6683,3.6132,35.8344,2.67,7.3938,27.6315,19.5879,261.9,24.1404,36.6799,2.5241,30.3679,0.803,9.6253,46.9958,36.544,500.03,50.6336,29.9244,0.2737,70.3916,1.014,9.7459,20.8752,12.275,73.48,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,157.437,77.1489,30.5456,1.5375,94.3268,#N/A N/A,4.6181,14.6144,6.5848,3363,#N/A N/A,#N/A N/A,4.47,26.308,#N/A N/A,2.5133,#N/A N/A,7.66
10/2/2020,116.79,27.7064,4.6683,3.7337,34.6777,2.583,7.1551,27.6315,19.5879,266.63,24.1404,36.6799,2.589,29.6059,0.783,9.3838,46.9958,36.544,527.51,50.6336,29.9244,0.287,67.129,0.967,9.2942,20.8752,12.275,74.505,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,161.063,77.1489,30.5456,1.5848,91.5081,#N/A N/A,4.4801,14.6144,6.5848,3380.8,#N/A N/A,#N/A N/A,4.52,26.0416,#N/A N/A,2.4888,#N/A N/A,7.66
10/5/2020,113.02,27.7064,4.6683,3.6222,35.7454,2.663,7.3755,27.6315,19.5879,259.94,24.1404,36.6799,2.5429,30.1424,0.797,9.5538,46.9958,36.544,503.06,50.6336,29.9244,0.2773,69.4762,1.001,9.6192,20.8752,12.275,72.921,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,156.25,77.1489,30.5456,1.5481,93.6808,#N/A N/A,4.5865,14.6144,6.5848,3348.44,#N/A N/A,#N/A N/A,4.44,26.5474,#N/A N/A,2.5349,#N/A N/A,7.65
10/6/2020,116.5,27.7064,4.6683,3.7291,34.7206,2.587,7.164,27.6315,19.5879,264.65,24.1404,36.6799,2.6018,29.4601,0.779,9.3376,46.9958,36.544,520.65,50.6336,29.9244,0.2854,67.5039,0.973,9.3461,20.8752,12.275,74.301,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,159.96,77.1489,30.5456,1.5976,90.7748,#N/A N/A,4.4442,14.6144,6.5848,3408.63,#N/A N/A,#N/A N/A,4.5,26.169,#N/A N/A,2.4999,#N/A N/A,7.66
10/7/2020,113.16,27.7064,4.6683,3.6669,35.3097,2.631,7.2856,27.6315,19.5879,258.66,24.1404,36.6799,2.6073,29.3986,0.778,9.3181,46.9958,36.544,505.87,50.6336,29.9244,0.2701,71.3457,1.028,9.878,20.8752,12.275,72.672,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,154.998,77.1489,30.5456,1.5498,93.578,#N/A N/A,4.5815,14.6144,6.5848,3360.95,#N/A N/A,#N/A N/A,4.4,26.6145,#N/A N/A,2.5427,#N/A N/A,7.66
10/8/2020,115.08,27.7064,4.6683,3.6704,35.276,2.628,7.2786,27.6315,19.5879,258.12,24.1404,36.6799,2.5515,30.041,0.795,9.5217,46.9958,36.544,534.66,50.6336,29.9244,0.2715,70.9627,0.967,9.825,20.8752,12.275,73.015,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,159.785,77.1489,30.5456,1.5523,93.4275,#N/A N/A,4.5741,14.6144,6.5848,3419.45,#N/A N/A,#N/A N/A,4.37,26.8271,#N/A N/A,2.563,#N/A N/A,7.66
10/9/2020,114.97,27.7064,4.6683,3.6076,35.8896,2.674,7.4052,27.6315,19.5879,263.76,24.1404,36.6799,2.5449,30.1196,0.797,9.5466,46.9958,36.544,531.79,50.6336,29.9244,0.2677,71.9836,0.981,9.9664,20.8752,12.275,74.297,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,159.528,77.1489,30.5456,1.5069,96.2416,#N/A N/A,4.7119,14.6144,6.5848,3446.83,#N/A N/A,#N/A N/A,4.33,27.0596,#N/A N/A,2.5852,#N/A N/A,7.66
10/12/2020,116.97,27.7064,4.6683,3.3921,38.1694,2.686,7.8756,27.6315,19.5879,264.45,24.1404,36.6799,2.4406,31.4066,0.826,9.9545,46.9958,36.544,539.44,50.6336,29.9244,0.2675,72.0329,0.982,9.9732,20.8752,12.275,75.761,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,164.333,77.1489,30.5456,1.4385,100.8179,#N/A N/A,4.9359,14.6144,6.5848,3477.13,#N/A N/A,#N/A N/A,4.26,27.4998,#N/A N/A,2.6279,#N/A N/A,7.71
10/13/2020,124.4,27.7064,4.6683,3.4846,37.1568,2.614,7.6667,27.6315,19.5879,275.75,24.1404,36.6799,2.4371,31.451,0.827,9.9686,46.9958,36.544,539.81,50.6336,29.9244,0.2606,73.9385,1.008,10.237,20.8752,12.275,78.458,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,172.147,77.1489,30.5456,1.4382,100.8384,#N/A N/A,4.9369,14.6144,6.5848,3534.22,#N/A N/A,#N/A N/A,4.29,27.3268,#N/A N/A,2.6114,#N/A N/A,7.71
10/14/2020,121.1,27.7064,4.6683,3.482,37.1845,2.615,7.6724,27.6315,19.5879,276.14,24.1404,36.6799,2.4759,30.959,0.814,9.8127,46.9958,36.544,554.09,50.6336,29.9244,0.2667,72.2518,0.985,10.0035,20.8752,12.275,78.584,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,172.182,77.1489,30.5456,1.4724,98.4981,#N/A N/A,4.8224,14.6144,6.5848,3511.93,#N/A N/A,#N/A N/A,4.32,27.1455,#N/A N/A,2.594,#N/A N/A,7.71
10/15/2020,121.19,27.7064,4.6683,3.4958,37.0372,2.604,7.642,27.6315,19.5879,271.82,24.1404,36.6799,2.5232,30.3781,0.799,9.6286,46.9958,36.544,541.45,50.6336,29.9244,0.2664,72.3172,0.986,10.0125,20.8752,12.275,78.404,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,168.186,77.1489,30.5456,1.4834,97.7643,#N/A N/A,4.7864,14.6144,6.5848,3488.67,#N/A N/A,#N/A N/A,4.32,27.1038,#N/A N/A,2.59,#N/A N/A,7.71
10/16/2020,120.71,27.7064,4.6683,3.5455,36.5186,2.568,7.535,27.6315,19.5879,266.72,24.1404,36.6799,2.5307,30.2882,0.797,9.6,46.9958,36.544,541.94,50.6336,29.9244,0.272,70.8293,0.965,9.8065,20.8752,12.275,77.957,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,166.933,77.1489,30.5456,1.5133,95.8334,#N/A N/A,4.6919,14.6144,6.5848,3483.34,#N/A N/A,#N/A N/A,4.32,27.1075,#N/A N/A,2.5904,#N/A N/A,7.71
10/19/2020,119.02,27.7064,4.6683,3.6384,35.5859,2.502,7.3425,27.6315,19.5879,265.93,24.1404,36.6799,2.5746,29.7722,0.783,9.4365,46.9958,36.544,530.79,50.6336,29.9244,0.2721,70.8199,0.965,9.8053,20.8752,12.275,78.651,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,163.636,77.1489,30.5456,1.5442,93.9154,#N/A N/A,4.598,14.6144,6.5848,3483.81,#N/A N/A,#N/A N/A,4.39,26.6649,#N/A N/A,2.5481,#N/A N/A,7.71
10/20/2020,115.98,27.7064,4.6683,3.591,36.0553,2.535,7.4394,27.6315,19.5879,261.4,24.1404,36.6799,2.5153,30.4738,0.801,9.6589,46.9958,36.544,530.72,50.6336,29.9244,0.2748,70.1127,0.955,9.7073,20.8752,12.275,76.73,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,160.361,77.1489,30.5456,1.5395,94.2023,#N/A N/A,4.612,14.6144,6.5848,3426.92,#N/A N/A,#N/A N/A,4.37,26.791,#N/A N/A,2.5602,#N/A N/A,7.71
10/21/2020,117.51,27.7064,4.6683,3.6107,35.859,2.521,7.3989,27.6315,19.5879,267.56,24.1404,36.6799,2.4145,31.746,0.835,10.0621,46.9958,36.544,525.42,50.6336,29.9244,0.2953,65.2594,1.007,9.0354,20.8752,12.275,77.797,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,160.851,77.1489,30.5456,1.555,93.2633,#N/A N/A,4.5661,14.6144,6.5848,3443.12,#N/A N/A,#N/A N/A,4.38,26.7323,#N/A N/A,2.5546,#N/A N/A,7.71
10/22/2020,116.87,27.7064,4.6683,3.6456,35.5153,2.497,7.328,27.6315,19.5879,278.73,24.1404,36.6799,2.4198,31.6765,0.813,10.0401,46.9958,36.544,489.05,50.6336,29.9244,0.2976,64.7497,1,8.9648,20.8752,12.275,79.666,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,159.247,77.1489,30.5456,1.5592,93.0132,#N/A N/A,4.5538,14.6144,6.5848,3435.56,#N/A N/A,#N/A N/A,4.36,26.8713,#N/A N/A,2.5678,#N/A N/A,7.71
10/23/2020,115.75,27.7064,4.6683,3.6681,35.2975,2.482,7.283,27.6315,19.5879,278.12,24.1404,36.6799,2.3631,32.4362,0.829,10.2809,46.9958,36.544,485.23,50.6336,29.9244,0.2957,65.1567,1.006,9.0212,20.8752,12.275,80.767,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,158.82,77.1489,30.5456,1.5456,93.8331,#N/A N/A,4.594,14.6144,6.5848,3453.49,#N/A N/A,#N/A N/A,4.34,26.9638,#N/A N/A,2.5767,#N/A N/A,7.71
10/26/2020,115.04,27.7064,4.6683,3.6678,35.3005,2.49,7.2837,27.6315,19.5879,284.79,24.1404,36.6799,2.4286,31.5615,0.806,10.0036,46.9958,36.544,488.28,50.6336,29.9244,0.2958,65.1514,1.122,9.0204,20.8752,12.275,82.05,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,160.22,77.1489,30.5456,1.5443,93.9104,#N/A N/A,4.5977,14.6144,6.5848,3465.39,#N/A N/A,#N/A N/A,4.43,26.4448,#N/A N/A,2.5285,#N/A N/A,7.71
10/27/2020,115.05,27.7064,4.6683,3.6191,35.7761,2.523,7.3818,27.6315,19.5879,277.11,24.1404,36.6799,2.3756,32.2654,0.824,10.2267,46.9958,36.544,488.24,50.6336,29.9244,0.2953,65.2434,1.123,9.0332,20.8752,12.275,79.523,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,160.352,77.1489,30.5456,1.507,96.2322,#N/A N/A,4.7114,14.6144,6.5848,3400.97,#N/A N/A,#N/A N/A,4.44,26.3653,#N/A N/A,2.5209,#N/A N/A,7.71
10/28/2020,116.6,27.7064,4.6683,3.7948,34.1192,2.407,7.0399,27.6315,19.5879,283.29,24.1404,36.6799,2.5142,30.4863,0.779,9.6629,46.9958,36.544,488.93,50.6336,29.9244,0.297,64.8845,1.117,8.9835,20.8752,12.275,80.213,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,164.317,77.1489,30.5456,1.5659,92.6143,#N/A N/A,4.5343,14.6144,6.5848,3390.68,#N/A N/A,#N/A N/A,4.6,25.4347,#N/A N/A,2.4319,#N/A N/A,7.71
10/29/2020,111.2,27.7064,4.6683,3.6592,35.3834,2.551,7.3008,27.6315,19.5879,267.67,24.1404,36.6799,2.3964,31.9852,0.817,10.1379,46.9958,36.544,486.24,50.6336,29.9244,0.2864,67.2824,1.158,9.3155,20.8752,12.275,75.831,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,158.139,77.1489,30.5456,1.5424,94.0266,#N/A N/A,4.6034,14.6144,6.5848,3271.03,#N/A N/A,#N/A N/A,4.55,25.7386,#N/A N/A,2.461,#N/A N/A,7.71
10/30/2020,115.32,27.7064,4.6683,3.8764,33.4013,2.505,6.8918,27.6315,19.5879,280.83,24.1404,36.6799,2.5578,29.967,0.731,9.4982,46.9958,36.544,504.21,50.6336,29.9244,0.3035,63.4833,1.08,8.7895,20.8752,12.275,78.362,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,160.551,77.1489,30.5456,1.6312,88.9063,#N/A N/A,4.3528,14.6144,6.5848,3310.11,#N/A N/A,#N/A N/A,4.6,25.4263,#N/A N/A,2.4296,#N/A N/A,7.69
11/2/2020,108.86,27.7064,4.6683,3.8796,33.3737,2.503,6.8861,27.6315,19.5879,263.11,24.1404,36.6799,2.5749,29.7677,0.726,9.4351,46.9958,36.544,475.74,50.6336,29.9244,0.2983,64.6016,1.095,8.9443,20.8752,12.275,81.051,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,151.808,77.1489,30.5456,1.6484,87.9789,#N/A N/A,4.3073,14.6144,6.5848,3269.96,#N/A N/A,#N/A N/A,4.59,25.6504,#N/A N/A,2.4553,#N/A N/A,7.72
11/3/2020,108.77,27.7064,4.6683,3.8209,33.8861,2.542,6.9918,27.6315,19.5879,261.36,24.1404,36.6799,2.5367,30.2164,0.737,9.5773,46.9958,36.544,484.12,50.6336,29.9244,0.2964,65.0153,1.102,9.0016,20.8752,12.275,81.302,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,150.224,77.1489,30.5456,1.6246,89.2653,#N/A N/A,4.3703,14.6144,6.5848,3310.24,#N/A N/A,#N/A N/A,4.5,26.1072,#N/A N/A,2.499,#N/A N/A,7.72
11/4/2020,110.44,27.7064,4.6683,3.671,35.2698,2.653,7.2773,27.6315,19.5879,265.3,24.1404,36.6799,2.3418,32.7312,0.799,10.3744,46.9958,36.544,487.22,50.6336,29.9244,0.2906,66.3136,1.124,9.1813,20.8752,12.275,82.511,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,152.421,77.1489,30.5456,1.528,94.9095,#N/A N/A,4.6467,14.6144,6.5848,3369.16,#N/A N/A,#N/A N/A,4.41,26.6842,#N/A N/A,2.5542,#N/A N/A,7.72
11/5/2020,114.95,27.7064,4.6683,3.5452,36.5217,2.75,7.5356,27.6315,19.5879,287.38,24.1404,36.6799,2.2838,33.5626,0.819,10.6379,46.9958,36.544,496.95,50.6336,29.9244,0.2811,68.5568,1.162,9.4919,20.8752,12.275,87.457,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,162.058,77.1489,30.5456,1.4908,97.2767,#N/A N/A,4.7626,14.6144,6.5848,3443.44,#N/A N/A,#N/A N/A,4.32,27.2037,#N/A N/A,2.6039,#N/A N/A,7.72
11/6/2020,119.03,27.7064,4.6683,3.5553,36.4174,2.742,7.5141,27.6315,19.5879,294.68,24.1404,36.6799,2.2937,33.418,0.815,10.5921,46.9958,36.544,513.76,50.6336,29.9244,0.2805,68.6862,1.164,9.5098,20.8752,12.275,88.169,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,166.1,77.1489,30.5456,1.4956,96.9654,#N/A N/A,4.7473,14.6144,6.5848,3510.45,#N/A N/A,#N/A N/A,4.32,27.1964,#N/A N/A,2.6032,#N/A N/A,7.72
11/9/2020,118.69,27.7064,4.6683,3.6278,35.6902,2.687,7.3641,27.6315,19.5879,293.41,24.1404,36.6799,2.4141,31.7506,0.775,10.0636,46.9958,36.544,514.73,50.6336,29.9244,0.3069,62.7841,1.064,8.6927,20.8752,12.275,88.088,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,165.569,77.1489,30.5456,1.5754,92.0568,#N/A N/A,4.507,14.6144,6.5848,3509.44,#N/A N/A,#N/A N/A,4.27,27.5065,#N/A N/A,2.6329,#N/A N/A,7.72
11/10/2020,116.32,27.7064,4.6683,3.6387,35.5828,3.093,7.3419,27.6315,19.5879,278.77,24.1404,36.6799,2.4703,31.0285,0.757,9.8347,46.9958,36.544,470.5,50.6336,29.9244,0.3007,64.0838,1.086,8.8726,20.8752,12.275,88.15,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,157.187,77.1489,30.5456,1.6318,88.8732,#N/A N/A,4.3511,14.6144,6.5848,3550.5,#N/A N/A,#N/A N/A,4.28,27.4677,#N/A N/A,2.6292,#N/A N/A,7.72
11/11/2020,115.97,27.7064,4.6683,3.5315,36.6628,3.187,7.5648,27.6315,19.5879,272.43,24.1404,36.6799,2.4341,31.4897,0.768,9.9809,46.9958,36.544,480.24,50.6336,29.9244,0.2942,65.4876,1.11,9.067,20.8752,12.275,87.02,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,151.751,77.1489,30.5456,1.5786,91.8709,#N/A N/A,4.4979,14.6144,6.5848,3545.53,#N/A N/A,#N/A N/A,4.25,27.6783,#N/A N/A,2.6494,#N/A N/A,7.72
11/12/2020,119.49,27.7064,4.6683,3.5398,36.5769,3.18,7.547,27.6315,19.5879,276.48,24.1404,36.6799,2.4465,31.3303,0.764,9.9304,46.9958,36.544,490.76,50.6336,29.9244,0.2966,64.9552,1.101,8.9933,20.8752,12.275,87.636,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,156.87,77.1489,30.5456,1.5923,91.077,#N/A N/A,4.459,14.6144,6.5848,3572.66,#N/A N/A,#N/A N/A,4.29,27.4172,#N/A N/A,2.6225,#N/A N/A,7.72
11/13/2020,119.21,27.7064,4.6683,3.5383,36.5923,3.181,7.5502,27.6315,19.5879,275.08,24.1404,36.6799,2.43,31.5433,0.77,9.9979,46.9958,36.544,486.77,50.6336,29.9244,0.2991,64.4308,1.092,8.9206,20.8752,12.275,87.492,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,155.514,77.1489,30.5456,1.5829,91.6196,#N/A N/A,4.4856,14.6144,6.5848,3537.01,#N/A N/A,#N/A N/A,4.23,27.79,#N/A N/A,2.6581,#N/A N/A,7.72
11/16/2020,119.26,27.7064,4.6683,3.5077,36.9114,3.209,7.616,27.6315,19.5879,276.95,24.1404,36.6799,2.4125,31.7722,0.775,10.0704,46.9958,36.544,482.84,50.6336,29.9244,0.3014,63.9317,1.083,8.8516,20.8752,12.275,88.851,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,156.441,77.1489,30.5456,1.5818,91.6855,#N/A N/A,4.4888,14.6144,6.5848,3585.15,#N/A N/A,#N/A N/A,4.18,28.113,#N/A N/A,2.689,#N/A N/A,7.72
11/17/2020,120.3,27.7064,4.6683,3.5345,36.6322,3.185,7.5584,27.6315,19.5879,278.96,24.1404,36.6799,2.4472,31.3212,0.764,9.9275,46.9958,36.544,479.1,50.6336,29.9244,0.3004,64.1359,1.087,8.8798,20.8752,12.275,89.069,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,156.553,77.1489,30.5456,1.5794,91.8202,#N/A N/A,4.4954,14.6144,6.5848,3626.91,#N/A N/A,#N/A N/A,4.21,27.9486,#N/A N/A,2.6732,#N/A N/A,7.71
11/18/2020,119.39,27.7064,4.6683,3.5752,36.2149,3.148,7.4723,27.6315,19.5879,275,24.1404,36.6799,2.4745,30.9761,0.756,9.8181,46.9958,36.544,480.63,50.6336,29.9244,0.2997,64.2907,1.089,8.9013,20.8752,12.275,88.508,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,156.783,77.1489,30.5456,1.5948,90.9359,#N/A N/A,4.4521,14.6144,6.5848,3609.53,#N/A N/A,#N/A N/A,4.26,27.5976,#N/A N/A,2.6395,#N/A N/A,7.7
11/19/2020,118.03,27.7064,4.6683,3.5568,36.402,3.165,7.5109,27.6315,19.5879,271.97,24.1404,36.6799,2.4657,31.0866,0.758,9.8531,46.9958,36.544,481.79,50.6336,29.9244,0.2979,64.675,1.096,8.9545,20.8752,12.275,87.339,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,155.273,77.1489,30.5456,1.5889,91.2744,#N/A N/A,4.4687,14.6144,6.5848,3567.79,#N/A N/A,#N/A N/A,4.25,27.7066,#N/A N/A,2.65,#N/A N/A,7.7
11/20/2020,118.64,27.7064,4.6683,3.5962,36.0032,3.169,7.4286,27.6315,19.5879,272.94,24.1404,36.6799,2.4953,30.7175,0.749,9.7361,46.9958,36.544,484.67,50.6336,29.9244,0.2958,65.1514,1.104,9.0204,20.8752,12.275,88.196,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,155.851,77.1489,30.5456,1.5979,90.7584,#N/A N/A,4.4434,14.6144,6.5848,3581.87,#N/A N/A,#N/A N/A,4.27,27.5253,#N/A N/A,2.6319,#N/A N/A,7.7
11/23/2020,117.34,27.7064,4.6683,3.7065,34.9323,3.076,7.2077,27.6315,19.5879,269.7,24.1404,36.6799,2.5071,30.5729,0.746,9.6903,46.9958,36.544,488.24,50.6336,29.9244,0.303,63.6008,1.078,8.8057,20.8752,12.275,87.11,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,154.97,77.1489,30.5456,1.5984,90.7288,#N/A N/A,4.442,14.6144,6.5848,3557.54,#N/A N/A,#N/A N/A,4.25,27.6682,#N/A N/A,2.6453,#N/A N/A,7.7
11/24/2020,113.85,27.7064,4.6683,3.664,35.3373,3.111,7.2913,27.6315,19.5879,268.43,24.1404,36.6799,2.4303,31.5399,0.77,9.9968,46.9958,36.544,476.62,50.6336,29.9244,0.299,64.4361,1.092,8.9214,20.8752,12.275,86.743,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,154.92,77.1489,30.5456,1.5884,91.3048,#N/A N/A,4.4702,14.6144,6.5848,3577.59,#N/A N/A,#N/A N/A,4.18,28.115,#N/A N/A,2.688,#N/A N/A,7.7
11/25/2020,115.17,27.7064,4.6683,3.6368,35.6012,3.135,7.3457,27.6315,19.5879,276.92,24.1404,36.6799,2.442,31.3884,0.766,9.9488,46.9958,36.544,482.88,50.6336,29.9244,0.2977,64.719,1.097,8.9606,20.8752,12.275,88.444,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,155.903,77.1489,30.5456,1.5549,93.2671,#N/A N/A,4.5662,14.6144,6.5848,3635.41,#N/A N/A,#N/A N/A,4.19,28.0705,#N/A N/A,2.6837,#N/A N/A,7.7
11/26/2020,115.17,27.7064,4.6683,3.6368,35.6012,3.135,7.3457,27.6315,19.5879,276.92,24.1404,36.6799,2.442,31.3884,0.766,9.9488,46.9958,36.544,482.88,50.6336,29.9244,0.2977,64.719,1.097,8.9606,20.8752,12.275,88.444,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,155.903,77.1489,30.5456,1.5549,93.2671,#N/A N/A,4.5662,14.6144,6.5848,3635.41,#N/A N/A,#N/A N/A,4.19,28.0705,#N/A N/A,2.6837,#N/A N/A,7.7
11/27/2020,116.03,27.7064,4.6683,3.6194,35.773,3.15,7.3812,27.6315,19.5879,275.59,24.1404,36.6799,2.4225,31.6412,0.772,10.0289,46.9958,36.544,485,50.6336,29.9244,0.2939,65.5677,1.111,9.0781,20.8752,12.275,88.572,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,159.254,77.1489,30.5456,1.5499,93.5678,#N/A N/A,4.581,14.6144,6.5848,3629.65,#N/A N/A,#N/A N/A,4.18,28.1009,#N/A N/A,2.6901,#N/A N/A,7.71
11/30/2020,116.59,27.7064,4.6683,3.5446,36.5278,3.216,7.5369,27.6315,19.5879,277.81,24.1404,36.6799,2.4298,31.5456,0.77,9.9986,46.9958,36.544,491.36,50.6336,29.9244,0.2943,65.4796,1.11,9.0659,20.8752,12.275,89.66,#N/A N/A,19.8465,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.0778,24.3584,159.767,77.1489,30.5456,1.5633,92.7684,#N/A N/A,4.5418,14.6144,6.5848,3638.35,#N/A N/A,#N/A N/A,4.2,27.9813,#N/A N/A,2.6778,#N/A N/A,7.72
